L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,0.25,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.0018873918221350976,"[0.9965316966930996, 0.0, 0.0, 0.0, 0.0, 0.3858892878474477, -0.13993563391066746, -0.16530310910718846, 0.0, -0.1399356339106703, 0.3858892878474375, -0.1653031091071899, 0.0, -0.1653031091071884, -0.16530310910718993, 0.41828134644827375]",0.3
