L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.2,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,10.0,[13.131508982415156 -0.04330526694933941 -4.311911061291953e-10; -0.04330526694933942 13.131508982415149 -4.311983777579697e-10; -2.1559554906321401e-10 -2.1559918818441783e-10 13.165678174589448]
