L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,0.2,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.0007847599703514615,[720.9014485436494 -614.1152944416832 0.8414990124339019; -614.1152944416833 720.9014485436494 0.8414990124405446; 0.4207495062169508 0.4207495062202734 606.8326396757503]
