L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.2,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.0016237767391887226,[356.89531412938436 -268.9293940432077 -5.508593912198443; -268.92939404320776 356.8953141293822 -5.508593912119213; -2.75429695609922 -2.75429695605961 1055.803550025842]
