L,J,Q,θ,ϕx,ϕy,T,χ
115,0.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.005428675439323859,[0.5247903535139241 -0.42952535452494145 0.0; -0.429525354524889 0.5247903535139969 0.0; 0.0 0.0 1.5460224349406568]
