L,J,Q,θ,ϕx,ϕy,T,χ
115,0.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.00020235896477251576,[1.158566931847778 -1.063099321361914 0.0; -1.0630993213619921 1.1585669318476133 0.0; 0.0 0.0 2.792768926392558]
