L,J,Q,θ,ϕx,ϕy,T,χ
115,2.2,0.6180339887498949,0.4487989505128276,0.0,0.0,0.005428675439323859,[0.24696292872037273 -0.18490297375360012 0.0; -0.18490297375358597 0.24696292872035824 0.0; 0.0 0.0 1.7344018178565335]
