L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
29,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.004893900918477494,[24.49489208164957 0.0 0.0 0.0; 0.0 10.787018728945997 -4.18217772855793 -4.1821777285579795; 0.0 -4.182177728558195 10.787018728945842 -4.182177728558362; 0.0 -4.1821777285584165 -4.182177728558056 10.78701872894641],0.3
