L,J,Q,θ,ϕx,ϕy,T,χ
115,0.4,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0026826957952797246,[0.836939606673128 -0.7360177458105329 0.0; -0.736017745810596 0.836939606673139 0.0; 0.0 0.0 1.9513644863167354]
