L,J,Q,θ,ϕx,ϕy,T,χ
115,1.6,0.6180339887498949,0.4487989505128276,0.0,0.0,0.00032374575428176434,[0.3522768316146618 -0.27851438533010514 0.0; -0.27851438533010664 0.35227683161465173 0.0; 0.0 0.0 3.66164954011798]
