L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.6,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.0007847599703514615,[300.22598099501045 -221.59231261198676 -4.983811178802938; -221.59231261198676 300.2259809950108 -4.983811178895177; -2.491905589401478 -2.491905589447585 1641.9961244211217]
