L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
23,1.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,3.856620421163471,[1.4145272162123712 0.0 0.0 0.0; 0.0 0.6878517732832441 -0.012678553668387814 -0.013385926819442116; 0.0 -0.012678553668385236 0.6878517732832455 -0.013385926819441714; 0.0 -0.013385926819442076 -0.01338592681944172 0.6943118100096144],0.3
