L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.001,[0.9646685539408877 0.0 0.0 0.0; 0.0 0.3001641017802806 -0.07735695783871316 -0.14829005039980953; 0.0 -0.07735695783871711 0.30016410178027697 -0.14829005039980933; 0.0 -0.14829005039980953 -0.1482900503998094 0.3954498499287839],[-0.036440914013012 0.0 0.0 0.0; 0.0 -0.045804135133640955 0.027741024002536592 0.020445202849858457; 0.0 0.02774102400253688 -0.045804135133637826 0.020445202849857645; 0.0 0.02044520284985838 0.020445202849857663 -0.02846815429230789],0.3
5519924607316],0.3
