L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.01438449888287663,[451.2276351883832 -347.3057083823053 0.08357591571566136; -347.3057083823053 451.2276351883829 0.08357591572366799; 0.04178795785783124 0.04178795786183026 610.0794694370541]
