L,J,Q,θ,ϕx,ϕy,T,χ
105,0.17,0.6180339887498949,0.4487989505128276,0.0,0.0,0.00032374575428176434,[1.4355212648364246 -1.3343411047467713 0.0; -1.3343411047467457 1.4355212648363456 0.0; 0.0 0.0 2.423060524612369]
