L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.1,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,4.832930238571754,[26.619949897742075 -0.36390723713299816 -3.5708207124138767e-9; -0.363907237132998 26.61994989774211 -3.570811620673929e-9; -1.7854104831670128e-9 -1.7854060768067535e-9 26.877090614729973]
