L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
23,0.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.001,"[0.9292834152672598, 0.0, 0.0, 0.0, 0.0, 0.22676141344577458, -0.026345051578832664, -0.1356811443439529, 0.0, -0.02634505157883333, 0.22676141344578477, -0.1356811443439553, 0.0, -0.13568114434395276, -0.13568114434395545, 0.38748432067894356]",0.3
