L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
27,1.75,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.02395026619987486,[14.665207708024134 0.0 0.0 0.0; 0.0 3.0909108128905682 -0.47773933817236025 -1.0516015986411757; 0.0 -0.47773933817234115 3.0909108128905474 -1.0516015986411746; 0.0 -1.0516015986411749 -1.0516015986411742 3.8856404530132433],0.3
