L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,Λ
31,0.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.003562247890262444,[30.510485403772602 0.0 0.0 0.0; 0.0 9.424246769372738 -2.365720297449424 -4.846071328856936; 0.0 -2.3657202974491955 9.42424676937277 -4.846071328856112; 0.0 -4.846071328856949 -4.846071328856099 12.923948040308343],0.3
