L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,0.0,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,0.029763514416313176,[572.4444192568966 -465.1166932140703 -0.05202013587893475; -465.1166932140703 572.4444192568966 -0.05202013587895647; -0.026010067939467696 -0.026010067939477764 479.44093535648744]
