L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,2.5,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,2.3357214690901222,[44.40895080619977 -1.9832342170772232 -2.0061257119483727e-8; -1.9832342170772232 44.40895080619979 -2.006136972862449e-8; -1.0030628680955667e-8 -1.0030684942808482e-8 50.0023454515036]
