L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
15,3.5,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.006723357536499335,[0.43918292957068905 0.0 0.0 0.0; 0.0 0.05786650912727677 -0.010465941203911245 -0.008310510440982872; 0.0 -0.010465941203912815 0.05198466353782635 -0.0021399453831514826; 0.0 -0.008310510440983252 -0.0021399453831519167 0.053587891998182945],[-0.06154741964055444 0.0 0.0 0.0; 0.0 -0.001789913859799449 0.001056348284932737 0.00042958754082770737; 0.0 0.0010563482849326952 -0.0007577455547184343 -0.00014413431637656446; 0.0 0.0004295875408276972 -0.0001441343163765658 -0.0004865422582799873],0.3
