L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,2.9,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,2.3357214690901222,[42.319456666156185 -1.7935389592749322 -1.8662179943756962e-8; -1.7935389592749327 42.319456666156185 -1.866227380010327e-8; -9.331089967107992e-9 -9.33113712252992e-9 49.02013254711387]
