L,J,Q,θ,ϕx,ϕy,symmetry,T,χ
23,1.7,0.6180339887498949,0.4487989505128276,0.0,0.0,d-wave,2.06913808111479e-5,[275.92884335824164 -199.39956181259825 0.8770230720133094; -199.39956181259825 275.92884335824374 0.8770230718330674; 0.4385115360066436 0.4385115359165406 2429.5141994654787]
