L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
15,8.620689655172413,0.6180339887498949,0.4487989505128276,3.151592653589793,0.0,0.0,3,5.0,0.0,23.87604223469252,0.46849023845602317,0.0005518996363728229
