L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
20,7.586206896551724,0.6180339887498949,0.4487989505128276,1.5757963267948965,3.241592653589793,0.0,3,5.0,0.0,27.738263994988994,0.4633103790420945,0.00020382889726974912
