L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
20,4.0,0.6180339887498949,0.4487989505128276,4.910078043232712,1.4555590786001757,4.566911118947215,3,0.2,0.75,5.7954853815532195,0.071247310124823,0.0002647750702014321,false
