L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k
25,2.7586206896551726,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.2,0.0,3.239242712116733,0.0016107951788129483,0.0001652892396433772
