L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
20,7.931034482758621,0.6180339887498949,0.4487989505128276,1.5757963267948965,0.0,3.1315926535897933,3,5.0,0.0,23.328408612493014,0.43404571187198726,0.0002538995181526911
