L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k
15,3.6206896551724137,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.2,1.0,4.380650924213496,0.03664975773277883,0.0007197965598490185
