L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k
10,1.5517241379310345,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.2,0.0,3.5303348379270973,0.004260337132146059,0.003587383308636832
