L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
20,0.3448275862068966,0.6180339887498949,0.4487989505128276,5.703486660087344,4.8892415019660875,3.533224774651836,3,0.2,0.75,3.0248492841486763,0.00038186811185200877,0.0015300119076430841,false
