L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k
20,0.6896551724137931,0.6180339887498949,0.4487989505128276,3.151592653589793,0.0,0.0,3,0.2,1.0,3.036057488146669,0.00041301282242078114,0.0009136227930986727
