L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
15,1.7241379310344829,0.6180339887498949,0.4487989505128276,1.5757963267948965,1.6207963267948966,0.0,3,5.0,0.0,4.19245483790568,0.013721986729544017,0.0029713636386884132
