L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
15,4.206896551724138,0.6180339887498949,0.4487989505128276,5.0919351706630875,4.43771511667392,3.9252749477141067,3,0.2,0.75,5.5545957491444655,0.06993841875286302,0.0006082455590660424,false
