L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
20,1.206896551724138,0.6180339887498949,0.4487989505128276,5.316248585627395,2.1023593744021225,3.4437784862283745,3,0.2,0.75,3.0634677911078922,0.000510540238533563,0.0006291453810106525,false
