L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀
18,2.9310344827586206,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,3.0,1.0,5.544865231572058
