L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
10,1.5517241379310345,0.6180339887498949,0.4487989505128276,0.6066144965541813,2.3964441690963283,3.1727564981020024,3,0.2,0.75,3.2756264495680583,0.005472194471048623,0.0031812956948486654,false
