L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
15,4.310344827586206,0.6180339887498949,0.4487989505128276,3.5864223881868953,0.08109808624303935,6.129234250603078,3,0.2,0.75,5.184720549391665,0.09152385737283739,0.0006444499693246336,false
