L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k
15,3.275862068965517,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,0.2,1.0,3.7538348262625605,0.012643593623615942,0.0007374523267018685
