L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
15,1.3793103448275863,0.6180339887498949,0.4487989505128276,2.242448013203823,3.0648625942412697,3.0213935402662147,3,0.2,0.75,3.115421400523131,0.0013487590363711682,0.001173671383149325,false
