L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
25,6.724137931034482,0.6180339887498949,0.4487989505128276,1.5757963267948965,0.0,1.5657963267948967,3,5.0,0.0,11.753278753154985,0.22608447077977897,0.00012105136903252018
