L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
20,4.482758620689655,0.6180339887498949,0.4487989505128276,3.9730232033664215,0.9139425816698247,3.403706318357129,3,0.2,0.75,5.048122143489633,0.03811531445875673,0.0002783794390713699,false
