L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀
27,0.3448275862068966,0.6180339887498949,0.4487989505128276,6.283185307179586,3.141592653589793,0.0,3,3.0,1.0,3.113013972988645
