L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀,ipr_real,ipr_k
15,1.5517241379310345,0.6180339887498949,0.4487989505128276,0.0,0.0,0.0,3,5.0,0.0,4.116847091775357,0.013508426777018903,0.0053245284513124425
