L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
20,2.413793103448276,0.6180339887498949,0.4487989505128276,5.033159520894303,1.6030640867512376,5.036900807777231,3,0.2,0.75,3.2728007748785375,0.0016530176752250485,0.0003567515842754629,false
