L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
10,4.0,0.6180339887498949,0.4487989505128276,0.7374022805658693,2.963647374315731,1.5050179841358355,3,0.2,0.75,4.62467875222175,0.062073702163007304,0.002235013156513971,false
5407374,false
