L,J,Q,θ,ϕx,ϕy,ϕz,ndims,λ,E₀,α₀,ipr_real,ipr_k,disorder
15,2.2413793103448274,0.6180339887498949,0.4487989505128276,6.257704834956981,2.1536486616820927,2.7841474465139986,3,0.2,0.75,3.327920945343667,0.00397247781407699,0.0008105086052796218,false
