L,J,Q,θ,ϕx,ϕy,ϕz,ndims,ℓ,E₀,α₀
18,4.137931034482759,0.6180339887498949,0.4487989505128276,3.141592653589793,3.141592653589793,0.0,3,3.0,1.0,7.9899576421899425
