L,T,V0,λ,J
29.0,0.00206913808111479,1.6838980323928916,2.0496903215254716,3.0
29.0,0.00206913808111479,2.0195897501643794,2.4330167119619532,0.0
29.0,0.00206913808111479,2.0195897501643794,1.3460198031211263,1.0
29.0,0.00206913808111479,2.0195897501643794,8.070669366412504,2.0
29.0,0.00206913808111479,2.0195897501643794,2.458304175628448,3.0
29.0,0.00206913808111479,2.42220293658337,2.91804819468459,0.0
29.0,0.00206913808111479,2.42220293658337,1.6143541625490982,1.0
29.0,0.00206913808111479,2.42220293658337,9.679589153156842,2.0
29.0,0.00206913808111479,2.42220293658337,2.9483768140226227,3.0
29.0,0.00206913808111479,2.9050786505108603,3.499772617523694,0.0
29.0,0.00206913808111479,2.9050786505108603,1.9361820354325652,1.0
29.0,0.00206913808111479,2.9050786505108603,11.609253448522725,2.0
29.0,0.00206913808111479,2.9050786505108603,3.5361473668098387,3.0
29.0,0.00206913808111479,3.4842175435383975,4.197466099662058,0.0
29.0,0.00206913808111479,3.4842175435383975,2.3221675647754734,1.0
29.0,0.00206913808111479,3.4842175435383975,13.923603936028902,2.0
29.0,0.00206913808111479,3.4842175435383975,4.241092298760774,3.0
29.0,0.00206913808111479,4.1788100602942215,5.03424753070918,0.0
29.0,0.00206913808111479,4.1788100602942215,2.785100832572558,1.0
29.0,0.00206913808111479,4.1788100602942215,16.699329326130698,2.0
29.0,0.00206913808111479,4.1788100602942215,5.086570784756322,3.0
29.0,0.00206913808111479,5.011872336272722,6.037844642150137,0.0
29.0,0.00206913808111479,5.011872336272722,3.340321674136511,1.0
29.0,0.00206913808111479,5.011872336272722,20.02840652634244,2.0
29.0,0.00206913808111479,5.011872336272722,6.100598743370097,3.0
29.0,0.002976351441631319,0.15848931924611134,0.18992715518201667,0.0
29.0,0.002976351441631319,0.15848931924611134,0.10562937810278367,1.0
29.0,0.002976351441631319,0.15848931924611134,0.4802539142788875,2.0
29.0,0.002976351441631319,0.15848931924611134,0.19291783378096822,3.0
29.0,0.002976351441631319,0.19008479046983878,0.22778988305984543,0.0
29.0,0.002976351441631319,0.19008479046983878,0.12668701146320124,1.0
29.0,0.002976351441631319,0.19008479046983878,0.5759944272728145,2.0
29.0,0.002976351441631319,0.19008479046983878,0.23137676523934136,3.0
29.0,0.002976351441631319,0.2279789435643566,0.27320069515436557,0.0
29.0,0.002976351441631319,0.2279789435643566,0.15194256713184487,1.0
29.0,0.002976351441631319,0.2279789435643566,0.6908211893441785,2.0
29.0,0.002976351441631319,0.2279789435643566,0.2775026364509315,3.0
29.0,0.002976351441631319,0.27342744561652343,0.32766433184049465,0.0
29.0,0.002976351441631319,0.27342744561652343,0.18223291748673953,1.0
29.0,0.002976351441631319,0.27342744561652343,0.8285391195648971,2.0
29.0,0.002976351441631319,0.27342744561652343,0.33282388211089137,3.0
29.0,0.002976351441631319,0.3279362859020881,0.392985509424909,0.0
29.0,0.002976351441631319,0.3279362859020881,0.21856176871694294,1.0
29.0,0.002976351441631319,0.3279362859020881,0.9937116626388839,2.0
29.0,0.002976351441631319,0.3279362859020881,0.39917363640237463,3.0
29.0,0.002976351441631319,0.3933116786018691,0.4713287215318116,0.0
29.0,0.002976351441631319,0.3933116786018691,0.262132919801136,1.0
29.0,0.002976351441631319,0.3933116786018691,1.191812003980084,2.0
29.0,0.002976351441631319,0.3933116786018691,0.478750476041878,3.0
29.0,0.002976351441631319,0.4717199138213297,0.5652899621309307,0.0
29.0,0.002976351441631319,0.4717199138213297,0.3143901517948411,1.0
29.0,0.002976351441631319,0.4717199138213297,1.42940443011305,2.0
29.0,0.002976351441631319,0.4717199138213297,0.5741912726903761,3.0
29.0,0.002976351441631319,0.5657591401470917,0.6779827468342006,0.0
29.0,0.002976351441631319,0.5657591401470917,0.37706506920446226,1.0
29.0,0.002976351441631319,0.5657591401470917,1.7143618439850474,2.0
29.0,0.002976351441631319,0.5657591401470917,0.6886585687801052,3.0
29.0,0.002976351441631319,0.6785454573393577,0.8131412828773741,0.0
29.0,0.002976351441631319,0.6785454573393577,0.45223447872803024,1.0
29.0,0.002976351441631319,0.6785454573393577,2.056126642814008,2.0
29.0,0.002976351441631319,0.6785454573393577,0.8259453720572228,3.0
29.0,0.002976351441631319,0.8138161719423083,0.9752442064446182,0.0
29.0,0.002976351441631319,0.8138161719423083,0.542389206674337,1.0
29.0,0.002976351441631319,0.8138161719423083,2.4660236029649254,2.0
29.0,0.002976351441631319,0.8138161719423083,0.9906008413300821,3.0
29.0,0.002976351441631319,0.9760536373079002,1.1696629875170463,0.0
29.0,0.002976351441631319,0.9760536373079002,0.6505166354061638,1.0
29.0,0.002976351441631319,0.9760536373079002,2.9576351396610954,2.0
29.0,0.002976351441631319,0.9760536373079002,1.1880810281674241,3.0
29.0,0.002976351441631319,1.1706337816171068,1.4028399198134527,0.0
29.0,0.002976351441631319,1.1706337816171068,0.7801996937491354,1.0
29.0,0.002976351441631319,1.1706337816171068,3.547251376199635,2.0
29.0,0.002976351441631319,1.1706337816171068,1.424929669548924,3.0
29.0,0.002976351441631319,1.404004245548316,1.6825015937281105,0.0
29.0,0.002976351441631319,1.404004245548316,0.9357355815292641,1.0
29.0,0.002976351441631319,1.404004245548316,4.254409936241172,2.0
29.0,0.002976351441631319,1.404004245548316,1.7089950222441206,3.0
29.0,0.002976351441631319,1.6838980323928916,2.017914925941135,0.0
29.0,0.002976351441631319,1.6838980323928916,1.1222781623155136,1.0
29.0,0.002976351441631319,1.6838980323928916,5.102543345822621,2.0
29.0,0.002976351441631319,1.6838980323928916,2.049689923980426,3.0
29.0,0.002976351441631319,2.0195897501643794,2.420194229542013,0.0
29.0,0.002976351441631319,2.0195897501643794,1.3460087427175618,1.0
29.0,0.002976351441631319,2.0195897501643794,6.119755497516029,2.0
29.0,0.002976351441631319,2.0195897501643794,2.4583036988312315,3.0
29.0,0.002976351441631319,2.42220293658337,2.9026694997940354,0.0
29.0,0.002976351441631319,2.42220293658337,1.6143408972104316,1.0
29.0,0.002976351441631319,2.42220293658337,7.33975290578151,2.0
29.0,0.002976351441631319,2.42220293658337,2.9483762421739903,3.0
29.0,0.002976351441631319,2.9050786505108603,3.4813281191191536,0.0
29.0,0.002976351441631319,2.9050786505108603,1.9361661255962945,1.0
29.0,0.002976351441631319,2.9050786505108603,8.802961611749744,2.0
29.0,0.002976351441631319,2.9050786505108603,3.5361466809609343,3.0
29.0,0.002976351441631319,3.4842175435383975,4.175344617714727,0.0
29.0,0.002976351441631319,3.4842175435383975,2.3221484832505506,1.0
29.0,0.002976351441631319,3.4842175435383975,10.557866747380467,2.0
29.0,0.002976351441631319,3.4842175435383975,4.24109147618518,3.0
29.0,0.002976351441631319,4.1788100602942215,5.007716044039648,0.0
29.0,0.002976351441631319,4.1788100602942215,2.785077947070341,1.0
29.0,0.002976351441631319,4.1788100602942215,12.66261914702201,2.0
29.0,0.002976351441631319,4.1788100602942215,5.086569798197031,3.0
29.0,0.002976351441631319,5.011872336272722,6.006023998914245,0.0
29.0,0.002976351441631319,5.011872336272722,3.340294226319118,1.0
29.0,0.002976351441631319,5.011872336272722,15.186962243325455,2.0
29.0,0.002976351441631319,5.011872336272722,6.100597560136333,3.0
29.0,0.004281332398719396,0.15848931924611134,0.187237536226064,0.0
29.0,0.004281332398719396,0.15848931924611134,0.10561218582174373,1.0
29.0,0.004281332398719396,0.15848931924611134,0.35910736908949104,2.0
29.0,0.004281332398719396,0.15848931924611134,0.1929132289837079,3.0
29.0,0.004281332398719396,0.19008479046983878,0.22456407795122416,0.0
29.0,0.004281332398719396,0.19008479046983878,0.12666639183309128,1.0
29.0,0.004281332398719396,0.19008479046983878,0.43069684023029703,2.0
29.0,0.004281332398719396,0.19008479046983878,0.23137124245757612,3.0
29.0,0.004281332398719396,0.2279789435643566,0.26933181306763915,0.0
29.0,0.004281332398719396,0.2279789435643566,0.15191783689710292,1.0
29.0,0.004281332398719396,0.2279789435643566,0.5165579549500554,2.0
29.0,0.004281332398719396,0.2279789435643566,0.27749601268082713,3.0
29.0,0.004281332398719396,0.27342744561652343,0.3230241728423606,0.0
29.0,0.004281332398719396,0.27342744561652343,0.18220325718211158,1.0
29.0,0.004281332398719396,0.27342744561652343,0.6195358217151202,2.0
29.0,0.004281332398719396,0.27342744561652343,0.33281593786607816,3.0
29.0,0.004281332398719396,0.3279362859020881,0.3874203164194588,0.0
29.0,0.004281332398719396,0.3279362859020881,0.21852619551354108,1.0
29.0,0.004281332398719396,0.3279362859020881,0.7430427325920111,2.0
29.0,0.004281332398719396,0.3279362859020881,0.3991641084410071,3.0
29.0,0.004281332398719396,0.3933116786018691,0.46465408533930797,0.0
29.0,0.004281332398719396,0.3933116786018691,0.2620902549392559,1.0
29.0,0.004281332398719396,0.3933116786018691,0.8911712335363204,2.0
29.0,0.004281332398719396,0.3933116786018691,0.4787390486438131,3.0
29.0,0.004281332398719396,0.4717199138213297,0.5572847108739425,0.0
29.0,0.004281332398719396,0.4717199138213297,0.31433898152438117,1.0
29.0,0.004281332398719396,0.4717199138213297,1.068829735689937,2.0
29.0,0.004281332398719396,0.4717199138213297,0.5741775671954125,3.0
29.0,0.004281332398719396,0.5657591401470917,0.6683816171487348,0.0
29.0,0.004281332398719396,0.5657591401470917,0.37700369793865746,1.0
29.0,0.004281332398719396,0.5657591401470917,1.2819051613254988,2.0
29.0,0.004281332398719396,0.5657591401470917,0.688642131040636,3.0
29.0,0.004281332398719396,0.6785454573393577,0.8016261301010428,0.0
29.0,0.004281332398719396,0.6785454573393577,0.45216087285820383,1.0
29.0,0.004281332398719396,0.6785454573393577,1.5374580139017218,2.0
29.0,0.004281332398719396,0.6785454573393577,0.8259256573895216,3.0
29.0,0.004281332398719396,0.8138161719423083,0.9614334625211238,0.0
29.0,0.004281332398719396,0.8138161719423083,0.5423009271838986,1.0
29.0,0.004281332398719396,0.8138161719423083,1.8439563361040432,2.0
29.0,0.004281332398719396,0.8138161719423083,0.9905771964655792,3.0
29.0,0.004281332398719396,0.9760536373079002,1.1530990172923161,0.0
29.0,0.004281332398719396,0.9760536373079002,0.6504107570509354,1.0
29.0,0.004281332398719396,0.9760536373079002,2.2115563083439027,2.0
29.0,0.004281332398719396,0.9760536373079002,1.1880526696058737,3.0
29.0,0.004281332398719396,1.1706337816171068,1.3829738567595333,0.0
29.0,0.004281332398719396,1.1706337816171068,0.7800727081259766,1.0
29.0,0.004281332398719396,1.1706337816171068,2.65243878567619,2.0
29.0,0.004281332398719396,1.1706337816171068,1.4248956575962197,3.0
29.0,0.004281332398719396,1.404004245548316,1.6586751526087502,0.0
29.0,0.004281332398719396,1.404004245548316,0.9355832808210129,1.0
29.0,0.004281332398719396,1.404004245548316,3.181212924679162,2.0
29.0,0.004281332398719396,1.404004245548316,1.7089542298744291,3.0
29.0,0.004281332398719396,1.6838980323928916,1.9893385897605074,0.0
29.0,0.004281332398719396,1.6838980323928916,1.1220954998600625,1.0
29.0,0.004281332398719396,1.6838980323928916,3.8154002749457763,2.0
29.0,0.004281332398719396,1.6838980323928916,2.049640999490859,3.0
29.0,0.004281332398719396,2.0195897501643794,2.385921087975575,0.0
29.0,0.004281332398719396,2.0195897501643794,1.3457896657807902,1.0
29.0,0.004281332398719396,2.0195897501643794,4.576015376124016,2.0
29.0,0.004281332398719396,2.0195897501643794,2.4582450210515967,3.0
29.0,0.004281332398719396,2.42220293658337,2.8615638722073373,0.0
29.0,0.004281332398719396,2.42220293658337,1.6140781464217968,1.0
29.0,0.004281332398719396,2.42220293658337,5.488262099268473,2.0
29.0,0.004281332398719396,2.42220293658337,2.948305866747435,3.0
29.0,0.004281332398719396,2.9050786505108603,3.432027922461644,0.0
29.0,0.004281332398719396,2.9050786505108603,1.9358509944010682,1.0
29.0,0.004281332398719396,2.9050786505108603,6.582368806588212,2.0
29.0,0.004281332398719396,2.9050786505108603,3.5360622759153766,3.0
29.0,0.004281332398719396,3.4842175435383975,4.116216232304654,0.0
29.0,0.004281332398719396,3.4842175435383975,2.321770529407994,1.0
29.0,0.004281332398719396,3.4842175435383975,7.8945900035861465,2.0
29.0,0.004281332398719396,3.4842175435383975,4.240990244660708,3.0
29.0,0.004281332398719396,4.1788100602942215,4.936800181665095,0.0
29.0,0.004281332398719396,4.1788100602942215,2.7846246466377766,1.0
29.0,0.004281332398719396,4.1788100602942215,9.468407674505013,2.0
29.0,0.004281332398719396,4.1788100602942215,5.0864483857686835,3.0
29.0,0.004281332398719396,5.011872336272722,5.920970779526494,0.0
29.0,0.004281332398719396,5.011872336272722,3.339750558656519,1.0
29.0,0.004281332398719396,5.011872336272722,11.355972108735392,2.0
29.0,0.004281332398719396,5.011872336272722,6.100451943661267,3.0
29.0,0.00615848211066026,0.15848931924611134,0.1826695436930942,0.0
29.0,0.00615848211066026,0.15848931924611134,0.10548371505171579,1.0
29.0,0.00615848211066026,0.15848931924611134,0.2695188807472981,2.0
29.0,0.00615848211066026,0.15848931924611134,0.19278552051364664,3.0
29.0,0.00615848211066026,0.19008479046983878,0.21908543808055297,0.0
29.0,0.00615848211066026,0.19008479046983878,0.12651230990808607,1.0
29.0,0.00615848211066026,0.19008479046983878,0.32324853320216784,2.0
29.0,0.00615848211066026,0.19008479046983878,0.23121807480004317,3.0
29.0,0.00615848211066026,0.2279789435643566,0.2627609847188899,0.0
29.0,0.00615848211066026,0.2279789435643566,0.15173303813230796,1.0
29.0,0.00615848211066026,0.2279789435643566,0.3876894039023666,2.0
29.0,0.00615848211066026,0.2279789435643566,0.27731231044633425,3.0
29.0,0.00615848211066026,0.27342744561652343,0.31514342393242445,0.0
29.0,0.00615848211066026,0.27342744561652343,0.18198161805430013,1.0
29.0,0.00615848211066026,0.27342744561652343,0.46497681647380934,2.0
29.0,0.00615848211066026,0.27342744561652343,0.3325956138662109,3.0
29.0,0.00615848211066026,0.3279362859020881,0.37796850911524366,0.0
29.0,0.00615848211066026,0.3279362859020881,0.21826037175096627,1.0
29.0,0.00615848211066026,0.3279362859020881,0.5576717797336703,2.0
29.0,0.00615848211066026,0.3279362859020881,0.39889986198232247,3.0
29.0,0.00615848211066026,0.3933116786018691,0.45331802295018847,0.0
29.0,0.00615848211066026,0.3933116786018691,0.26177143816061604,1.0
29.0,0.00615848211066026,0.3933116786018691,0.668845849713104,2.0
29.0,0.00615848211066026,0.3933116786018691,0.47842212361081826,3.0
29.0,0.00615848211066026,0.4717199138213297,0.5436887597130762,0.0
29.0,0.00615848211066026,0.4717199138213297,0.3139566073628012,1.0
29.0,0.00615848211066026,0.4717199138213297,0.8021829092590801,2.0
29.0,0.00615848211066026,0.4717199138213297,0.573797461906437,3.0
29.0,0.00615848211066026,0.5657591401470917,0.6520752594714817,0.0
29.0,0.00615848211066026,0.5657591401470917,0.3765450959790394,1.0
29.0,0.00615848211066026,0.5657591401470917,0.9621012378014818,2.0
29.0,0.00615848211066026,0.5657591401470917,0.688186250262326,3.0
29.0,0.00615848211066026,0.6785454573393577,0.7820690356725323,0.0
29.0,0.00615848211066026,0.6785454573393577,0.45161084678819496,1.0
29.0,0.00615848211066026,0.6785454573393577,1.1538999162099945,2.0
29.0,0.00615848211066026,0.6785454573393577,0.825378894979057,3.0
29.0,0.00615848211066026,0.8138161719423083,0.937977584141903,0.0
29.0,0.00615848211066026,0.8138161719423083,0.5416412512463139,1.0
29.0,0.00615848211066026,0.8138161719423083,1.383934418036964,2.0
29.0,0.00615848211066026,0.8138161719423083,0.9899214348109496,3.0
29.0,0.00615848211066026,0.9760536373079002,1.1249671169963935,0.0
29.0,0.00615848211066026,0.9760536373079002,0.6496195721119769,1.0
29.0,0.00615848211066026,0.9760536373079002,1.6598272055674121,2.0
29.0,0.00615848211066026,0.9760536373079002,1.1872661792776207,3.0
29.0,0.00615848211066026,1.1706337816171068,1.3492337511252517,0.0
29.0,0.00615848211066026,1.1706337816171068,0.7791237973472513,1.0
29.0,0.00615848211066026,1.1706337816171068,1.9907203090227228,2.0
29.0,0.00615848211066026,1.1706337816171068,1.4239523773173741,3.0
29.0,0.00615848211066026,1.404004245548316,1.6182088237707595,0.0
29.0,0.00615848211066026,1.404004245548316,0.9344452009339508,1.0
29.0,0.00615848211066026,1.404004245548316,2.387578258425264,2.0
29.0,0.00615848211066026,1.404004245548316,1.7078229029496146,3.0
29.0,0.00615848211066026,1.6838980323928916,1.9408051385800609,0.0
29.0,0.00615848211066026,1.6838980323928916,1.1207305392564144,1.0
29.0,0.00615848211066026,1.6838980323928916,2.8635514061257172,2.0
29.0,0.00615848211066026,1.6838980323928916,2.0482841380791257,3.0
29.0,0.00615848211066026,2.0195897501643794,2.327712301779155,0.0
29.0,0.00615848211066026,2.0195897501643794,1.3441525948943827,1.0
29.0,0.00615848211066026,2.0195897501643794,3.434411679109879,2.0
29.0,0.00615848211066026,2.0195897501643794,2.456617663962983,3.0
29.0,0.00615848211066026,2.42220293658337,2.7917509347786136,0.0
29.0,0.00615848211066026,2.42220293658337,1.6121147189939604,1.0
29.0,0.00615848211066026,2.42220293658337,4.119075200247512,2.0
29.0,0.00615848211066026,2.42220293658337,2.946354089601316,3.0
29.0,0.00615848211066026,2.9050786505108603,3.348297500460043,0.0
29.0,0.00615848211066026,2.9050786505108603,1.933496149967399,1.0
29.0,0.00615848211066026,2.9050786505108603,4.940229096149449,2.0
29.0,0.00615848211066026,2.9050786505108603,3.533721404293052,3.0
29.0,0.00615848211066026,3.4842175435383975,4.015793820259268,0.0
29.0,0.00615848211066026,3.4842175435383975,2.3189462374437677,1.0
29.0,0.00615848211066026,3.4842175435383975,5.925083261644518,2.0
29.0,0.00615848211066026,3.4842175435383975,4.2381827110429064,3.0
29.0,0.00615848211066026,4.1788100602942215,4.816358165490612,0.0
29.0,0.00615848211066026,4.1788100602942215,2.7812373209252343,1.0
29.0,0.00615848211066026,4.1788100602942215,7.1062719914716395,2.0
29.0,0.00615848211066026,4.1788100602942215,5.083081159245062,3.0
29.0,0.00615848211066026,5.011872336272722,5.77651817213823,0.0
29.0,0.00615848211066026,5.011872336272722,3.335687956196079,1.0
29.0,0.00615848211066026,5.011872336272722,8.522935355807656,2.0
29.0,0.00615848211066026,5.011872336272722,6.0964134472423686,3.0
29.0,0.008858667904100823,0.15848931924611134,0.17678833377755757,0.0
29.0,0.008858667904100823,0.15848931924611134,0.10501965415946447,1.0
29.0,0.008858667904100823,0.15848931924611134,0.20570684920093893,2.0
29.0,0.008858667904100823,0.15848931924611134,0.19156464199723766,3.0
29.0,0.008858667904100823,0.19008479046983878,0.21203178575986942,0.0
29.0,0.008858667904100823,0.19008479046983878,0.12595573664568305,1.0
29.0,0.008858667904100823,0.19008479046983878,0.24671532135141394,2.0
29.0,0.008858667904100823,0.19008479046983878,0.22975380933354586,3.0
29.0,0.008858667904100823,0.2279789435643566,0.2543011589728894,0.0
29.0,0.008858667904100823,0.2279789435643566,0.1510655097936906,1.0
29.0,0.008858667904100823,0.2279789435643566,0.2958989942530974,2.0
29.0,0.008858667904100823,0.2279789435643566,0.2755561378807928,3.0
29.0,0.008858667904100823,0.27342744561652343,0.30499709853971685,0.0
29.0,0.008858667904100823,0.27342744561652343,0.18118101530717348,1.0
29.0,0.008858667904100823,0.27342744561652343,0.35488762643679633,2.0
29.0,0.008858667904100823,0.27342744561652343,0.3304893413695043,3.0
29.0,0.008858667904100823,0.3279362859020881,0.36579947371597643,0.0
29.0,0.008858667904100823,0.3279362859020881,0.21730016568685281,1.0
29.0,0.008858667904100823,0.3279362859020881,0.42563587522779994,2.0
29.0,0.008858667904100823,0.3279362859020881,0.3963736957516059,3.0
29.0,0.008858667904100823,0.3933116786018691,0.43872304232251724,0.0
29.0,0.008858667904100823,0.3933116786018691,0.2606198112284483,1.0
29.0,0.008858667904100823,0.3933116786018691,0.5104880666026828,2.0
29.0,0.008858667904100823,0.3933116786018691,0.4753923561732268,3.0
29.0,0.008858667904100823,0.4717199138213297,0.526184212102431,0.0
29.0,0.008858667904100823,0.4717199138213297,0.3125753990571447,1.0
29.0,0.008858667904100823,0.4717199138213297,0.6122558771726494,2.0
29.0,0.008858667904100823,0.4717199138213297,0.5701636983740659,3.0
29.0,0.008858667904100823,0.5657591401470917,0.6310811112180483,0.0
29.0,0.008858667904100823,0.5657591401470917,0.3748885383471135,1.0
29.0,0.008858667904100823,0.5657591401470917,0.734311502376815,2.0
29.0,0.008858667904100823,0.5657591401470917,0.683828081630186,3.0
29.0,0.008858667904100823,0.6785454573393577,0.756889621117475,0.0
29.0,0.008858667904100823,0.6785454573393577,0.44962404785522153,1.0
29.0,0.008858667904100823,0.6785454573393577,0.8806993981224639,2.0
29.0,0.008858667904100823,0.6785454573393577,0.8201519082318552,3.0
29.0,0.008858667904100823,0.8138161719423083,0.9077785539320561,0.0
29.0,0.008858667904100823,0.8138161719423083,0.5392583761057315,1.0
29.0,0.008858667904100823,0.8138161719423083,1.0562702985622732,2.0
29.0,0.008858667904100823,0.8138161719423083,0.9836524276289094,3.0
29.0,0.008858667904100823,0.9760536373079002,1.088747790942524,0.0
29.0,0.008858667904100823,0.9760536373079002,0.6467616614087903,1.0
29.0,0.008858667904100823,0.9760536373079002,1.2668419508442708,2.0
29.0,0.008858667904100823,0.9760536373079002,1.179747420775026,3.0
29.0,0.008858667904100823,1.1706337816171068,1.305793959493502,0.0
29.0,0.008858667904100823,1.1706337816171068,0.7756961508674771,1.0
29.0,0.008858667904100823,1.1706337816171068,1.5193918929684804,2.0
29.0,0.008858667904100823,1.1706337816171068,1.4149347246366943,3.0
29.0,0.008858667904100823,1.404004245548316,1.5661091382547117,0.0
29.0,0.008858667904100823,1.404004245548316,0.9303342396022141,1.0
29.0,0.008858667904100823,1.404004245548316,1.8222886626700656,2.0
29.0,0.008858667904100823,1.404004245548316,1.6970075456214955,3.0
29.0,0.008858667904100823,1.6838980323928916,1.878319175160134,0.0
29.0,0.008858667904100823,1.6838980323928916,1.11580004156049,1.0
29.0,0.008858667904100823,1.6838980323928916,2.1855690987056917,2.0
29.0,0.008858667904100823,1.6838980323928916,2.0353126965879844,3.0
29.0,0.008858667904100823,2.0195897501643794,2.2527695149687785,0.0
29.0,0.008858667904100823,2.0195897501643794,1.3382391830260019,1.0
29.0,0.008858667904100823,2.0195897501643794,2.62127092324563,2.0
29.0,0.008858667904100823,2.0195897501643794,2.4410603144225584,3.0
29.0,0.008858667904100823,2.42220293658337,2.7018680076776733,0.0
29.0,0.008858667904100823,2.42220293658337,1.6050224451340527,1.0
29.0,0.008858667904100823,2.42220293658337,3.14383162587817,2.0
29.0,0.008858667904100823,2.42220293658337,2.92769532103745,3.0
29.0,0.008858667904100823,2.9050786505108603,3.240496057144694,0.0
29.0,0.008858667904100823,2.9050786505108603,1.9249900033259182,1.0
29.0,0.008858667904100823,2.9050786505108603,3.7705668667143795,2.0
29.0,0.008858667904100823,2.9050786505108603,3.511342936584576,3.0
29.0,0.008858667904100823,3.4842175435383975,3.8865017338119587,0.0
29.0,0.008858667904100823,3.4842175435383975,2.3087443569022676,1.0
29.0,0.008858667904100823,3.4842175435383975,4.522244251039679,2.0
29.0,0.008858667904100823,3.4842175435383975,4.211343007486635,3.0
29.0,0.008858667904100823,4.1788100602942215,4.661291191396399,0.0
29.0,0.008858667904100823,4.1788100602942215,2.7690016552390415,1.0
29.0,0.008858667904100823,4.1788100602942215,5.423771488206458,2.0
29.0,0.008858667904100823,4.1788100602942215,5.050890854869764,3.0
29.0,0.008858667904100823,5.011872336272722,5.590537984831602,0.0
29.0,0.008858667904100823,5.011872336272722,3.32101306227084,1.0
29.0,0.008858667904100823,5.011872336272722,6.505021737717548,2.0
29.0,0.008858667904100823,5.011872336272722,6.057805878660174,3.0
29.0,0.012742749857031341,0.15848931924611134,0.16993098950004223,0.0
29.0,0.012742749857031341,0.15848931924611134,0.10405987080181504,1.0
29.0,0.012742749857031341,0.15848931924611134,0.16132505541943715,2.0
29.0,0.012742749857031341,0.15848931924611134,0.1862226219864042,3.0
29.0,0.012742749857031341,0.19008479046983878,0.20380740284011523,0.0
29.0,0.012742749857031341,0.19008479046983878,0.12480461668817999,1.0
29.0,0.012742749857031341,0.19008479046983878,0.1934858418397253,2.0
29.0,0.012742749857031341,0.19008479046983878,0.22334683655282428,3.0
29.0,0.012742749857031341,0.2279789435643566,0.24443721286294773,0.0
29.0,0.012742749857031341,0.2279789435643566,0.1496849095300999,1.0
29.0,0.012742749857031341,0.2279789435643566,0.23205800794609047,2.0
29.0,0.012742749857031341,0.2279789435643566,0.2678719097929786,3.0
29.0,0.012742749857031341,0.27342744561652343,0.29316673584756314,0.0
29.0,0.012742749857031341,0.27342744561652343,0.17952518693289743,1.0
29.0,0.012742749857031341,0.27342744561652343,0.2783196875795976,2.0
29.0,0.012742749857031341,0.27342744561652343,0.32127323208881314,3.0
29.0,0.012742749857031341,0.3279362859020881,0.35161068153605424,0.0
29.0,0.012742749857031341,0.3279362859020881,0.2153142413919199,1.0
29.0,0.012742749857031341,0.3279362859020881,0.33380381560631117,2.0
29.0,0.012742749857031341,0.3279362859020881,0.38532031871711264,3.0
29.0,0.012742749857031341,0.3933116786018691,0.4217056584295857,0.0
29.0,0.012742749857031341,0.3933116786018691,0.25823798508844775,1.0
29.0,0.012742749857031341,0.3933116786018691,0.40034892350712886,2.0
29.0,0.012742749857031341,0.3933116786018691,0.4621354448079699,3.0
29.0,0.012742749857031341,0.4717199138213297,0.5057743455762864,0.0
29.0,0.012742749857031341,0.4717199138213297,0.30971874647695274,1.0
29.0,0.012742749857031341,0.4717199138213297,0.4801600612688946,2.0
29.0,0.012742749857031341,0.4717199138213297,0.5542639694135967,3.0
29.0,0.012742749857031341,0.5657591401470917,0.6066024572583114,0.0
29.0,0.012742749857031341,0.5657591401470917,0.371462400802107,1.0
29.0,0.012742749857031341,0.5657591401470917,0.5758818642949158,2.0
29.0,0.012742749857031341,0.5657591401470917,0.6647586789577921,3.0
29.0,0.012742749857031341,0.6785454573393577,0.7275310508929749,0.0
29.0,0.012742749857031341,0.6785454573393577,0.44551489627036683,1.0
29.0,0.012742749857031341,0.6785454573393577,0.690686186492437,2.0
29.0,0.012742749857031341,0.6785454573393577,0.7972809448848664,3.0
29.0,0.012742749857031341,0.8138161719423083,0.8725672368782398,0.0
29.0,0.012742749857031341,0.8138161719423083,0.5343300489368629,1.0
29.0,0.012742749857031341,0.8138161719423083,0.8283772033619123,2.0
29.0,0.012742749857031341,0.8138161719423083,0.9562220474850907,3.0
29.0,0.012742749857031341,0.9760536373079002,1.0465169588828083,0.0
29.0,0.012742749857031341,0.9760536373079002,0.6408508527705982,1.0
29.0,0.012742749857031341,0.9760536373079002,0.9935174678018789,2.0
29.0,0.012742749857031341,0.9760536373079002,1.1468486861035174,3.0
29.0,0.012742749857031341,1.1706337816171068,1.2551442444109793,0.0
29.0,0.012742749857031341,1.1706337816171068,0.7686069992019658,1.0
29.0,0.012742749857031341,1.1706337816171068,1.1915790956359893,2.0
29.0,0.012742749857031341,1.1706337816171068,1.3754774973831294,3.0
29.0,0.012742749857031341,1.404004245548316,1.5053622025961162,0.0
29.0,0.012742749857031341,1.404004245548316,0.9218318375769189,1.0
29.0,0.012742749857031341,1.404004245548316,1.4291250905714556,2.0
29.0,0.012742749857031341,1.404004245548316,1.6496843644084584,3.0
29.0,0.012742749857031341,1.6838980323928916,1.805462098157877,0.0
29.0,0.012742749857031341,1.6838980323928916,1.105602652139184,1.0
29.0,0.012742749857031341,1.6838980323928916,1.7140268170035047,2.0
29.0,0.012742749857031341,1.6838980323928916,1.9785554524529556,3.0
29.0,0.012742749857031341,2.0195897501643794,2.165388092156855,0.0
29.0,0.012742749857031341,2.0195897501643794,1.3260089037825329,1.0
29.0,0.012742749857031341,2.0195897501643794,2.0557248268816037,2.0
