L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,4.0,0.6180339887498949,0.4487989505128276,5.0719499452233645,4.972157876734834,4.031000049683043,2,0.006723357536499335,[0.5451552684601713 0.0 0.0; 0.0 0.06098377165110257 -0.05888796028238382; 0.0 -0.05888796028238344 0.06101958642450141],[-0.13245504732984942 0.0 0.0; 0.0 -0.01431932891639582 0.014156449385790908; 0.0 0.01415644938579114 -0.0144806404280052],0.3
