L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,0.2,0.6180339887498949,0.4487989505128276,2.2727838634578985,4.701883349946189,4.517993212414445,2,2.807216203941177,[0.010137230933833584 0.0 0.0; 0.0 0.003855159974874953 -0.003619047132807355; 0.0 -0.0036190471328073565 0.0038436768246633275],[-0.010130698613759521 0.0 0.0; 0.0 -0.0038521686111678915 0.003616214907012957; 0.0 0.003616214907012956 -0.0038407091898162962],0.3
