L,J,Q,θ,μ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
23,0.0,0.6180339887498949,0.4487989505128276,0.75,0.97214979122521,4.062456537363038,2.9445300006073447,3,0.41753189365604015,[0.05098842329018762 0.0 0.0 0.0; 0.0 0.02248043480229932 -0.010321548001220116 -0.009732790480070263; 0.0 -0.010321548001220109 0.022754367949683805 -0.009936665509201168; 0.0 -0.009732790480070265 -0.009936665509201168 0.022362945927338736],[-0.049566196006570896 0.0 0.0 0.0; 0.0 -0.02184379186778778 0.010015171090098885 0.009467126301207232; 0.0 0.010015171090098886 -0.022109301456823806 0.009668655042330533; 0.0 0.009467126301207234 0.009668655042330531 -0.021744078716489992],0.3
5910297],0.3
