L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,0.2,0.6180339887498949,0.4487989505128276,5.355316310333911,4.3161800149290785,4.229450028465233,3,0.004893900918477494,[0.1581655217184156 0.0 0.0 0.0; 0.0 0.08756969844783873 0.002002139311007965 0.0011256044762006823; 0.0 0.002002139311009549 0.08935108613363738 -0.0010800469404579165; 0.0 0.001125604476200462 -0.001080046940456386 0.08778755525503172],[0.000513909284602835 0.0 0.0 0.0; 0.0 0.0004952799937716446 0.000248418529860508 8.043012249051381e-5; 0.0 0.00024841852986050213 0.00015619243782467694 0.00016384172888799043; 0.0 8.043012249050496e-5 0.00016384172888798005 0.00022355791667766388],0.3
9547512],0.3
