L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,1.0,0.6180339887498949,0.4487989505128276,2.552598146004643,0.8989916554124286,0.15699716845863185,2,0.02395026619987486,[0.45396194247191524 0.0 0.0; 0.0 0.03964714407846074 -0.036260984376478296; 0.0 -0.03626098437647808 0.039868622713487394],[-0.1711473599541074 0.0 0.0; 0.0 -0.003395248853258277 0.002772040097452182; 0.0 0.0027720400974521704 -0.003274070872916537],0.3
