L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
71,2.0,0.6180339887498949,0.4487989505128276,3.0959974108403223,1.2556741887045844,5.690103367459748,2,0.04520353656360243,[0.25037524515805426 0.0 0.0; 0.0 0.013765568869368985 -0.010039623010739851; 0.0 -0.010039623010739768 0.013394437810745594],[-0.12064720112911569 0.0 0.0; 0.0 -0.003094481799618964 0.002225322796828235; 0.0 0.002225322796828264 -0.0031040754463509193],0.3
