L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,2.0,0.6180339887498949,0.4487989505128276,1.6525751717720263,3.6752494684435977,0.4542953758736495,3,0.2212216291070449,[0.30690992172316245 0.0 0.0 0.0; 0.0 0.08414708821974042 -0.013211360259661131 -0.01664191799485347; 0.0 -0.01321136025966116 0.07348528236084564 -0.00571649250294801; 0.0 -0.01664191799485345 -0.005716492502947962 0.07863045692345949],[-0.08935118759616709 0.0 0.0 0.0; 0.0 -0.006649201259069658 0.00272609184356282 0.004508565993761865; 0.0 0.002726091843562846 -0.0020720780487983466 -0.0003719624820333932; 0.0 0.004508565993761719 -0.0003719624820333886 -0.004052485692407666],0.3
