L,J,Q,θ,ϕx,ϕy,ϕz,ndims,T,χ,dχdlogT,Λ
17,0.7,0.6180339887498949,0.4487989505128276,1.736653023019789,2.4360238297157726,1.2569808233561672,3,0.017433288221999882,[0.7066843018542971 0.0 0.0 0.0; 0.0 0.1937217408091267 -0.056016304939053525 -0.055483041887782206; 0.0 -0.05601630493905389 0.1643368566616769 -0.03467509437066863; 0.0 -0.05548304188778125 -0.034675094370668236 0.1676447386298245],[-0.12340625805992035 0.0 0.0 0.0; 0.0 -0.011717198501837865 0.006497116934545992 0.0037190266985860226; 0.0 0.006497116934545998 -0.0065590261130800695 0.000785245252715513; 0.0 0.003719026698585991 0.0007852452527155071 -0.004784380608127191],0.3
,0.3
